frame_id,source_dir,frame_dir,frame_number,raw_frame_path,split,crop_count,ground_truth_code,notes,session_observations
pixel-live-20260617-090351__frame-157,pixel-live-20260617-090351,frame-157,157,raw/pixel-live-20260617-090351/debug/frame-157,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-160,pixel-live-20260617-090351,frame-160,160,raw/pixel-live-20260617-090351/debug/frame-160,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-161,pixel-live-20260617-090351,frame-161,161,raw/pixel-live-20260617-090351/debug/frame-161,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-162,pixel-live-20260617-090351,frame-162,162,raw/pixel-live-20260617-090351/debug/frame-162,test,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-165,pixel-live-20260617-090351,frame-165,165,raw/pixel-live-20260617-090351/debug/frame-165,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-166,pixel-live-20260617-090351,frame-166,166,raw/pixel-live-20260617-090351/debug/frame-166,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-167,pixel-live-20260617-090351,frame-167,167,raw/pixel-live-20260617-090351/debug/frame-167,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-168,pixel-live-20260617-090351,frame-168,168,raw/pixel-live-20260617-090351/debug/frame-168,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-169,pixel-live-20260617-090351,frame-169,169,raw/pixel-live-20260617-090351/debug/frame-169,val,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-172,pixel-live-20260617-090351,frame-172,172,raw/pixel-live-20260617-090351/debug/frame-172,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-173,pixel-live-20260617-090351,frame-173,173,raw/pixel-live-20260617-090351/debug/frame-173,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-174,pixel-live-20260617-090351,frame-174,174,raw/pixel-live-20260617-090351/debug/frame-174,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-175,pixel-live-20260617-090351,frame-175,175,raw/pixel-live-20260617-090351/debug/frame-175,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-176,pixel-live-20260617-090351,frame-176,176,raw/pixel-live-20260617-090351/debug/frame-176,test,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-177,pixel-live-20260617-090351,frame-177,177,raw/pixel-live-20260617-090351/debug/frame-177,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-179,pixel-live-20260617-090351,frame-179,179,raw/pixel-live-20260617-090351/debug/frame-179,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-180,pixel-live-20260617-090351,frame-180,180,raw/pixel-live-20260617-090351/debug/frame-180,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-182,pixel-live-20260617-090351,frame-182,182,raw/pixel-live-20260617-090351/debug/frame-182,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-183,pixel-live-20260617-090351,frame-183,183,raw/pixel-live-20260617-090351/debug/frame-183,val,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-186,pixel-live-20260617-090351,frame-186,186,raw/pixel-live-20260617-090351/debug/frame-186,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-187,pixel-live-20260617-090351,frame-187,187,raw/pixel-live-20260617-090351/debug/frame-187,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-188,pixel-live-20260617-090351,frame-188,188,raw/pixel-live-20260617-090351/debug/frame-188,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-189,pixel-live-20260617-090351,frame-189,189,raw/pixel-live-20260617-090351/debug/frame-189,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-190,pixel-live-20260617-090351,frame-190,190,raw/pixel-live-20260617-090351/debug/frame-190,test,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-193,pixel-live-20260617-090351,frame-193,193,raw/pixel-live-20260617-090351/debug/frame-193,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-194,pixel-live-20260617-090351,frame-194,194,raw/pixel-live-20260617-090351/debug/frame-194,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-198,pixel-live-20260617-090351,frame-198,198,raw/pixel-live-20260617-090351/debug/frame-198,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-199,pixel-live-20260617-090351,frame-199,199,raw/pixel-live-20260617-090351/debug/frame-199,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-201,pixel-live-20260617-090351,frame-201,201,raw/pixel-live-20260617-090351/debug/frame-201,val,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-202,pixel-live-20260617-090351,frame-202,202,raw/pixel-live-20260617-090351/debug/frame-202,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-203,pixel-live-20260617-090351,frame-203,203,raw/pixel-live-20260617-090351/debug/frame-203,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-204,pixel-live-20260617-090351,frame-204,204,raw/pixel-live-20260617-090351/debug/frame-204,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-205,pixel-live-20260617-090351,frame-205,205,raw/pixel-live-20260617-090351/debug/frame-205,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-206,pixel-live-20260617-090351,frame-206,206,raw/pixel-live-20260617-090351/debug/frame-206,test,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-208,pixel-live-20260617-090351,frame-208,208,raw/pixel-live-20260617-090351/debug/frame-208,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-209,pixel-live-20260617-090351,frame-209,209,raw/pixel-live-20260617-090351/debug/frame-209,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-213,pixel-live-20260617-090351,frame-213,213,raw/pixel-live-20260617-090351/debug/frame-213,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-214,pixel-live-20260617-090351,frame-214,214,raw/pixel-live-20260617-090351/debug/frame-214,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-215,pixel-live-20260617-090351,frame-215,215,raw/pixel-live-20260617-090351/debug/frame-215,val,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-216,pixel-live-20260617-090351,frame-216,216,raw/pixel-live-20260617-090351/debug/frame-216,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-217,pixel-live-20260617-090351,frame-217,217,raw/pixel-live-20260617-090351/debug/frame-217,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-221,pixel-live-20260617-090351,frame-221,221,raw/pixel-live-20260617-090351/debug/frame-221,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-222,pixel-live-20260617-090351,frame-222,222,raw/pixel-live-20260617-090351/debug/frame-222,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-223,pixel-live-20260617-090351,frame-223,223,raw/pixel-live-20260617-090351/debug/frame-223,test,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-224,pixel-live-20260617-090351,frame-224,224,raw/pixel-live-20260617-090351/debug/frame-224,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-226,pixel-live-20260617-090351,frame-226,226,raw/pixel-live-20260617-090351/debug/frame-226,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-227,pixel-live-20260617-090351,frame-227,227,raw/pixel-live-20260617-090351/debug/frame-227,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-228,pixel-live-20260617-090351,frame-228,228,raw/pixel-live-20260617-090351/debug/frame-228,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-230,pixel-live-20260617-090351,frame-230,230,raw/pixel-live-20260617-090351/debug/frame-230,val,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-231,pixel-live-20260617-090351,frame-231,231,raw/pixel-live-20260617-090351/debug/frame-231,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-232,pixel-live-20260617-090351,frame-232,232,raw/pixel-live-20260617-090351/debug/frame-232,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-233,pixel-live-20260617-090351,frame-233,233,raw/pixel-live-20260617-090351/debug/frame-233,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-234,pixel-live-20260617-090351,frame-234,234,raw/pixel-live-20260617-090351/debug/frame-234,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-235,pixel-live-20260617-090351,frame-235,235,raw/pixel-live-20260617-090351/debug/frame-235,test,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-236,pixel-live-20260617-090351,frame-236,236,raw/pixel-live-20260617-090351/debug/frame-236,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-237,pixel-live-20260617-090351,frame-237,237,raw/pixel-live-20260617-090351/debug/frame-237,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-238,pixel-live-20260617-090351,frame-238,238,raw/pixel-live-20260617-090351/debug/frame-238,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-240,pixel-live-20260617-090351,frame-240,240,raw/pixel-live-20260617-090351/debug/frame-240,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-242,pixel-live-20260617-090351,frame-242,242,raw/pixel-live-20260617-090351/debug/frame-242,val,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-243,pixel-live-20260617-090351,frame-243,243,raw/pixel-live-20260617-090351/debug/frame-243,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-244,pixel-live-20260617-090351,frame-244,244,raw/pixel-live-20260617-090351/debug/frame-244,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-245,pixel-live-20260617-090351,frame-245,245,raw/pixel-live-20260617-090351/debug/frame-245,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-246,pixel-live-20260617-090351,frame-246,246,raw/pixel-live-20260617-090351/debug/frame-246,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-247,pixel-live-20260617-090351,frame-247,247,raw/pixel-live-20260617-090351/debug/frame-247,test,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-250,pixel-live-20260617-090351,frame-250,250,raw/pixel-live-20260617-090351/debug/frame-250,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-251,pixel-live-20260617-090351,frame-251,251,raw/pixel-live-20260617-090351/debug/frame-251,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-252,pixel-live-20260617-090351,frame-252,252,raw/pixel-live-20260617-090351/debug/frame-252,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-253,pixel-live-20260617-090351,frame-253,253,raw/pixel-live-20260617-090351/debug/frame-253,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-254,pixel-live-20260617-090351,frame-254,254,raw/pixel-live-20260617-090351/debug/frame-254,val,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-255,pixel-live-20260617-090351,frame-255,255,raw/pixel-live-20260617-090351/debug/frame-255,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-258,pixel-live-20260617-090351,frame-258,258,raw/pixel-live-20260617-090351/debug/frame-258,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-259,pixel-live-20260617-090351,frame-259,259,raw/pixel-live-20260617-090351/debug/frame-259,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-262,pixel-live-20260617-090351,frame-262,262,raw/pixel-live-20260617-090351/debug/frame-262,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-263,pixel-live-20260617-090351,frame-263,263,raw/pixel-live-20260617-090351/debug/frame-263,test,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-264,pixel-live-20260617-090351,frame-264,264,raw/pixel-live-20260617-090351/debug/frame-264,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-265,pixel-live-20260617-090351,frame-265,265,raw/pixel-live-20260617-090351/debug/frame-265,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-266,pixel-live-20260617-090351,frame-266,266,raw/pixel-live-20260617-090351/debug/frame-266,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-267,pixel-live-20260617-090351,frame-267,267,raw/pixel-live-20260617-090351/debug/frame-267,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-270,pixel-live-20260617-090351,frame-270,270,raw/pixel-live-20260617-090351/debug/frame-270,val,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-271,pixel-live-20260617-090351,frame-271,271,raw/pixel-live-20260617-090351/debug/frame-271,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
pixel-live-20260617-090351__frame-272,pixel-live-20260617-090351,frame-272,272,raw/pixel-live-20260617-090351/debug/frame-272,train,8,,Nova coleta Pixel 2026-06-17; rotular manualmente. Dataset combinado; origem pixel-live-20260617-090351.,Coleta iniciada apos marker .codex-new-data-start-20260617-090351; app Android codex-independent-worktree; Salvar quadros ligado.
